Year,Month,Day,Hour,CO2-50cm,CO2-15cm,CO2-5cm,CO2-0cm,CO2-above,T-50cm,T-15cm,T-5cm,T-0cm,T-above,VWC-50cm,VWC-15cm,VWC-5cm,DecagonT-50cm,DecagonT-15cm,DecagonT-5cm,EC-50cm,EC-15cm,EC-5cm,BatteryVoltage
2015,4,3,20,7362.2,4374.4,4144.6,3802.9,618.12,1.9,1.218,1.577,-0.459,-0.972,0.142,0.153,0.108,1.9,1,0.9,2.529,1.17,0,13.08
2015,4,3,21,7105.5,4339.1,4172.2,3956.5,706.34,1.6,1.295,1.603,-0.435,-2.075,0.181,0.117,0.112,1.6,1.1,0.9,1.203,4.224,0,13.04
2015,4,3,22,7050.3,4331,4198,3929.2,625.12,1.6,1.295,1.526,-0.459,-2.99,0.14,0.117,0.104,1.6,1.1,1,2.624,4.224,0,13.01
2015,4,3,23,7215.2,4357.6,4245.8,3958.1,602.28,1.5,1.269,1.629,-0.337,-4.161,0.188,0.117,0.115,1.5,1.1,0.9,1.1,4.224,0,12.98
2015,4,4,0,7160.7,4331,4237.1,3957.7,614.24,1.6,1.295,1.681,-0.361,-3.475,0.19,0.117,0.121,1.6,1.1,0.9,1.062,4.224,0,12.96
2015,4,4,1,7327.9,4433.5,4234.1,3900.4,632.28,1.6,1.423,1.5,-0.582,-3.245,0.159,0.129,0.104,1.6,1.1,0.9,1.728,2.297,21.84,12.92
2015,4,4,2,7217.4,4541.7,4244.9,3921.2,607.75,1.6,1.397,1.577,-0.459,-3.059,0.159,0.129,0.112,1.6,1.1,1,1.728,2.258,0,12.89
2015,4,4,3,7130.9,4432.6,4253.5,3973.8,651.46,1.5,1.372,1.603,-0.533,-2.803,0.145,0.138,0.108,1.5,1.1,0.9,2.343,1.701,0,12.86
2015,4,4,4,7442.1,4413.6,4261.2,3928.8,640.37,1.7,1.372,1.5,-0.484,-3.314,0.166,0.125,0.105,1.7,1.1,0.9,1.501,2.786,0,12.83
2015,4,4,5,7522.8,4503.7,4343,3901.2,583.49,1.6,1.32,1.526,-0.533,-4.568,0.164,0.148,0.111,1.6,1.2,0.9,1.567,1.309,0,12.81
2015,4,4,6,7300.3,4505,4272,3912.1,628.68,1.6,1.397,1.577,-0.435,-5.595,0.192,0.122,0.118,1.6,1,0.9,1.037,3.119,0,12.79
2015,4,4,7,7386.8,4449.8,4216.9,3964.4,610.98,1.7,1.346,1.603,-0.533,-5.793,0.154,0.143,0.117,1.7,1.1,0.9,1.909,1.471,1.506,13.29
2015,4,4,8,7525.1,4396.4,4289.2,3965.6,653.39,1.7,1.397,1.552,-0.459,-2.429,0.136,0.154,0.104,1.7,1.1,1,2.982,1.139,0,14.2
2015,4,4,9,7353.3,4505,4246.6,3975,658.68,1.5,1.397,1.681,-0.459,0.258,0.185,0.126,0.09,1.5,1.1,1,1.141,2.619,0,13.66
2015,4,4,10,7384.6,4458,4243.6,3975.4,687.21,1.6,1.269,1.5,-0.435,0.761,0.157,0.121,0.108,1.6,1.1,0.9,1.785,3.357,0,13.66
2015,4,4,11,7272.6,4412.8,4164,3913.7,668.91,1.6,1.32,1.681,-0.337,2.253,0.168,0.147,0.101,1.6,1.2,0.9,1.471,1.336,0,13.66
2015,4,4,12,7467.5,4405,4208.3,3848.9,587.9,1.6,1.423,1.577,-0.435,3.479,0.177,0.14,0.106,1.6,1.1,1,1.274,1.597,0,13.66
2015,4,4,13,7245,4431.7,4208.3,3749.2,609.24,1.6,1.32,1.577,-0.459,4.272,0.193,0.14,0.104,1.6,1.1,1,1.022,1.597,0,13.67
2015,4,4,14,7495.2,4321.9,4106.4,3813.4,659.7,1.6,1.32,1.474,-0.386,3.86,0.17,0.142,0.086,1.6,1.1,0.9,1.405,1.523,0,13.67
2015,4,4,15,7327.9,4397.3,4161.4,3756.2,587.77,1.6,1.449,1.526,-0.607,3.452,0.17,0.155,0.117,1.6,1.1,1,1.405,1.119,1.456,13.7
2015,4,4,16,7105.5,4340.4,4125.3,3731.3,602.45,1.6,1.372,1.552,-0.484,2.861,0.168,0.145,0.118,1.6,1.1,1,1.471,1.378,1.365,13.66
2015,4,4,17,7050.3,4313.7,4189.3,3812.7,598.65,1.6,1.397,1.577,-0.435,2.07,0.184,0.145,0.11,1.6,1.1,0.9,1.158,1.378,3.12,13.67
2015,4,4,18,7499.6,4386.5,4197.1,3791.3,577.93,1.8,1.372,1.474,-0.68,1.372,0.18,0.145,0.105,1.8,1.1,1,1.222,1.378,0,13.87
2015,4,4,19,7217.4,4285.3,4109.4,3868,691.59,1.6,1.32,1.655,-0.337,-0.04,0.177,0.145,0.115,1.6,1.1,1,1.274,1.378,0,13.16
2015,4,4,20,7245,4338.2,4225.9,3985.6,610.79,1.6,1.244,1.577,-0.386,-0.729,0.185,0.125,0.105,1.6,1.1,1,1.14,2.786,0,13.09
2015,4,4,21,7607.2,4450.3,4262.1,3874.3,593.96,1.6,1.372,1.552,-0.533,-0.68,0.185,0.121,0.119,1.6,1.1,1,1.14,3.446,0,13.05
2015,4,4,22,7412.2,4560.3,4244.5,3937.8,618.12,1.6,1.372,1.552,-0.509,-0.972,0.185,0.155,0.106,1.6,1.1,1,1.14,1.11,0,13.02
2015,4,4,23,7662.5,4542.2,4225.5,3956.1,658.42,1.6,1.423,1.552,-0.459,-1.455,0.18,0.155,0.111,1.6,1.1,0.9,1.223,1.11,0,12.99
2015,4,5,0,7467.5,4504.6,4271.6,3973.8,666.07,1.6,1.372,1.552,-0.533,-1.622,0.172,0.155,0.117,1.6,1.1,1,1.378,1.11,0,12.97
2015,4,5,1,7495.2,4486.9,4218.2,3956.5,660.9,1.6,1.372,1.681,-0.435,-2.616,0.157,0.155,0.093,1.6,1.1,1,1.785,1.11,0,12.94
2015,4,5,2,7442.1,4520.9,4318.1,4041.5,675.39,1.7,1.218,1.655,-0.263,-3.106,0.177,0.155,0.121,1.7,1.1,1,1.273,1.11,0,12.92
2015,4,5,3,7501.9,4531.8,4309.5,4083.9,674.53,1.9,1.372,1.629,-0.386,-3.268,0.176,0.155,0.102,1.9,1.1,1,1.295,1.11,0,12.89
2015,4,5,4,7634.9,4523.6,4328,4018.6,674.29,1.6,1.372,1.681,-0.509,-3.314,0.185,0.155,0.09,1.6,1.1,1,1.14,1.11,0,12.86
2015,4,5,5,7302.5,4458.9,4263.4,4038.3,637.78,1.7,1.32,1.629,-0.459,-3.819,0.174,0.16,0.119,1.7,1.1,1,1.327,1.007,0,12.83
2015,4,5,6,7442.1,4615.5,4237.6,3956.5,644.68,1.7,1.423,1.706,-0.435,-4.115,0.174,0.142,0.107,1.7,1.1,1,1.327,1.505,0,12.81
2015,4,5,7,7467.5,4415,4311.2,3984.4,659.62,1.6,1.449,1.732,-0.459,-4.5,0.164,0.131,0.101,1.6,1.1,1,1.567,2.112,0,13.12
2015,4,5,8,7637.1,4632.3,4280.1,3911.4,631.18,1.7,1.372,1.577,-0.484,-1.79,0.181,0.149,0.108,1.7,1.1,1,1.203,1.271,4.367,13.83
2015,4,5,9,7581.8,4513.2,4307.3,3985.6,649.22,1.7,1.32,1.5,-0.386,1.784,0.15,0.132,0.102,1.7,1.1,1,2.073,2.046,0,13.65
2015,4,5,10,7327.9,4530.4,4317.2,3940.2,638.09,1.6,1.295,1.603,-0.361,3.048,0.168,0.142,0.093,1.6,1.1,0.9,1.471,1.505,0,13.65
2015,4,5,11,7495.2,4495.5,4235,3839.9,596.21,1.6,1.32,1.552,-0.41,3.371,0.168,0.129,0.105,1.6,1.1,1,1.471,2.297,10.92,13.69
2015,4,5,12,7662.5,4458.9,4151.1,3767,635.85,1.6,1.32,1.474,-0.435,4.355,0.184,0.144,0.117,1.6,1.1,1,1.158,1.423,0,13.67
2015,4,5,13,7327.9,4370.2,4152.8,3748.4,599.2,1.6,1.449,1.577,-0.509,3.997,0.184,0.143,0.098,1.6,1.1,1,1.158,1.471,0,13.68
2015,4,5,14,7439.9,4277.5,4099,3722.7,636.53,1.6,1.423,1.603,-0.435,4.494,0.184,0.145,0.112,1.6,1.1,1,1.158,1.378,0,13.7
2015,4,5,15,7522.8,4441.2,4099.9,3703.5,627.11,1.6,1.397,1.655,-0.459,4.355,0.165,0.145,0.117,1.6,1.1,1,1.534,1.378,0,13.68
2015,4,5,16,7384.6,4304.7,4115.8,3767,641.85,1.6,1.346,1.552,-0.435,3.805,0.165,0.147,0.102,1.6,1.3,1,1.534,1.335,0,13.69
2015,4,5,17,7579.5,4286.6,4108.5,3823.2,667.31,1.6,1.397,1.603,-0.361,3.641,0.174,0.146,0.098,1.6,1.1,1,1.328,1.364,0,13.72
2015,4,5,18,7467.5,4358.1,4144.6,3831.3,634.35,1.6,1.295,1.577,-0.361,4.052,0.161,0.134,0.095,1.6,1.1,1,1.637,1.898,0,13.71
2015,4,5,19,7160.7,4360.7,4180.3,3874.6,669.32,1.6,1.449,1.603,-0.509,2.332,0.161,0.138,0.115,1.6,1.1,1,1.637,1.701,0,13.15
2015,4,5,20,7439.9,4423.1,4163.1,3786.6,583.28,1.6,1.372,1.629,-0.386,0.66,0.184,0.145,0.114,1.6,1.1,0.9,1.152,1.378,0,13.08
2015,4,5,21,7551.9,4377.9,4144.2,3674.4,589.7,1.6,1.423,1.552,-0.607,0.209,0.169,0.145,0.112,1.6,1.1,1,1.442,1.378,0,13.04
2015,4,5,22,7607.2,4485.2,4082.3,3705.4,641.63,1.6,1.269,1.655,-0.337,-1.407,0.15,0.145,0.115,1.6,1.1,1,2.074,1.378,0,13.01
2015,4,5,23,7607.2,4376.6,4096.9,3740.2,670.48,1.6,1.346,1.474,-0.435,-2.429,0.18,0.145,0.112,1.6,1.1,1,1.223,1.378,0,12.98
2015,4,6,0,7551.9,4321.9,4181.6,3776,643.59,1.6,1.32,1.681,-0.459,-2.687,0.189,0.145,0.114,1.6,1.1,1,1.073,1.378,0,12.96
2015,4,6,1,7694.7,4449.4,4090.4,3803.3,682.62,1.8,1.32,1.655,-0.435,-3.337,0.193,0.133,0.093,1.8,1.2,1,1.022,1.953,0.01,12.93
2015,4,6,2,7467.5,4351.6,4173,3901.9,725.4,1.6,1.474,1.655,-0.484,-3.268,0.155,0.155,0.121,1.6,1.1,1,1.861,1.119,0,12.9
2015,4,6,3,7467.5,4442.5,4244.5,3889,671.02,1.6,1.474,1.552,-0.704,-3.933,0.177,0.156,0.115,1.6,1.1,1,1.274,1.1,0,12.87
2015,4,6,4,7472,4404.1,4216.4,3901.9,673.44,1.8,1.372,1.577,-0.484,-5.061,0.188,0.156,0.121,1.8,1.1,1,1.099,1.1,0,12.84
2015,4,6,5,7357.8,4351.2,4164.8,3965.2,651.91,1.7,1.449,1.732,-0.484,-5.969,0.181,0.138,0.118,1.7,1.1,1,1.203,1.701,0,12.82
2015,4,6,6,7414.4,4321.9,4235.4,3912.9,669.08,1.7,1.32,1.577,-0.386,-5.881,0.181,0.127,0.119,1.7,1.1,1,1.203,2.518,0,12.8
2015,4,6,7,7581.8,4359.4,4179,3885.2,698.97,1.7,1.372,1.526,-0.435,-4.994,0.181,0.136,0.104,1.7,1.1,1,1.203,1.819,0,13.38
2015,4,6,8,7607.2,4467.9,4244.9,3864.9,616.67,1.6,1.372,1.577,-0.533,-2.99,0.177,0.154,0.107,1.6,1.1,1,1.274,1.149,5.458,13.97
2015,4,6,9,7412.2,4423.1,4280.1,3902.7,624.36,1.6,1.372,1.577,-0.435,0.283,0.156,0.154,0.111,1.6,1.1,1,1.815,1.149,0,14.65
2015,4,6,10,7272.6,4331.4,4299.6,4012.1,605.15,1.6,1.32,1.603,-0.41,1.629,0.182,0.134,0.112,1.6,1.1,1,1.184,1.898,0,13.67
2015,4,6,11,7330.1,4375.7,4218.2,3921.1,584.97,1.7,1.294,1.68,-0.46,2.86,0.193,0.134,0.108,1.7,1.1,1,1.027,1.898,3.97,13.66
2015,4,6,12,7495.2,4307.7,4107.3,3875.8,708.84,1.6,1.526,1.526,-0.435,4.886,0.177,0.125,0.107,1.6,1.2,1,1.274,2.785,0,13.68
2015,4,6,13,7386.8,4505.5,4209.2,3712.9,629.02,1.7,1.423,1.629,-0.459,4.745,0.191,0.125,0.115,1.7,1.2,1,1.047,2.785,0,13.66
2015,4,6,14,7357.8,4288.3,4084,3605.3,621.63,1.7,1.5,1.758,-0.484,5.026,0.191,0.129,0.108,1.7,1.2,1,1.047,2.296,0,13.68
2015,4,6,15,7609.4,4233.3,3898.5,3533.3,637.83,1.7,1.449,1.577,-0.459,2.995,0.156,0.152,0.096,1.7,1.1,1,1.814,1.19,0,13.66
2015,4,6,16,7607.2,4160.1,3898.5,3422.4,705.51,1.6,1.448,1.577,-0.632,2.595,0.164,0.142,0.115,1.6,1.1,1,1.567,1.505,1.747,13.72
2015,4,6,17,7522.8,4222.5,3862.9,3470.8,693.39,1.6,1.372,1.629,-0.435,1.94,0.185,0.121,0.121,1.6,1.1,1,1.14,3.357,0,13.66
2015,4,6,18,7497.4,4170,3899.8,3513.8,724.83,1.7,1.474,1.655,-0.509,-0.238,0.143,0.126,0.1,1.7,1.1,1,2.419,2.619,0,13.46
2015,4,6,19,7639.4,4334,3954.7,3541.9,597.54,1.8,1.474,1.629,-0.509,0.059,0.157,0.126,0.096,1.8,1.1,1,1.783,2.619,0,13.11
2015,4,6,20,7497.4,4241.9,3964.1,3588.8,672.25,1.7,1.397,1.706,-0.337,-0.435,0.188,0.126,0.117,1.7,1.1,1,1.099,2.619,0,13.06
2015,4,6,21,7776.9,4332.7,3981.3,3685.3,689.75,1.7,1.396,1.602,-0.51,-0.387,0.177,0.143,0.12,1.7,1.1,1,1.273,1.455,0,13.03
2015,4,6,22,7274.8,4241.9,4117.1,3846.6,652.5,1.7,1.397,1.629,-0.582,-0.948,0.174,0.143,0.117,1.7,1.1,1,1.327,1.455,0,13
2015,4,6,23,7107.7,4370.2,4236.7,3892.1,604.29,1.7,1.449,1.655,-0.509,-0.312,0.196,0.143,0.101,1.7,1.1,1,0.994,1.455,0,12.97
2015,4,7,0,7637.1,4324.5,4210,3848.2,655.63,1.7,1.474,1.681,-0.484,-0.337,0.168,0.151,0.106,1.7,1.1,1,1.471,1.212,0,12.94
2015,4,7,1,7247.2,4313.3,4271.6,3858,567.54,1.7,1.372,1.552,-0.459,-0.826,0.153,0.151,0.112,1.7,1.1,1,1.926,1.212,0,12.91
2015,4,7,2,7355.5,4489.1,4217.2,3917.8,616.77,1.6,1.497,1.625,-0.585,-2.946,0.164,0.148,0.116,1.6,1.1,1,1.567,1.284,0,12.88
2015,4,7,3,7191.9,4350.3,4273.8,3956.9,686.65,1.7,1.397,1.681,-0.41,-4.161,0.147,0.125,0.117,1.7,1.1,1,2.199,2.786,0,12.85
2015,4,7,4,7414.4,4524.5,4326.2,3875,541.05,1.7,1.423,1.577,-0.484,-4.658,0.18,0.125,0.112,1.7,1.1,1,1.223,2.786,0,12.83
2015,4,7,5,7274.8,4450.3,4364.2,4038.2,640.37,1.7,1.371,1.654,-0.46,-4.95,0.152,0.13,0.115,1.7,1.1,1,1.961,2.219,0,12.81
2015,4,7,6,7414.4,4478.3,4399.5,3936.7,552.71,1.7,1.423,1.577,-0.582,-5.749,0.188,0.13,0.117,1.7,1.1,1,1.099,2.219,0,12.8
2015,4,7,7,7302.5,4388.2,4291.3,4037.8,680.02,1.7,1.472,1.678,-0.487,-5.397,0.193,0.131,0.107,1.7,1.1,1,1.022,2.147,5.458,12.91
2015,4,7,8,7720.1,4541.2,4236.3,3903.5,659.55,1.7,1.37,1.628,-0.387,-2.874,0.157,0.154,0.117,1.7,1.2,1,1.427,1.148,0,13.85
2015,4,7,9,7442.1,4525.4,4337.5,3947.7,642.97,1.7,1.473,1.679,-0.485,-1.143,0.157,0.132,0.101,1.7,1.2,1,1.427,2.045,0,13.68
2015,4,7,10,7609.4,4531.7,4236.3,3921.9,713.98,1.7,1.371,1.628,-0.411,0.937,0.172,0.147,0.118,1.7,1.1,1,1.378,1.323,0,13.66
2015,4,7,11,7330.1,4397.3,4281.4,3954.9,679.38,1.7,1.446,1.652,-0.535,0.936,0.188,0.147,0.121,1.7,1.1,1,1.094,1.323,0,13.68
2015,4,7,12,7804.5,4451.1,4227.6,3929.6,699.2,1.7,1.421,1.678,-0.437,3.072,0.157,0.133,0.09,1.7,1.1,1,1.784,1.954,0,13.67
2015,4,7,13,7525.1,4442.5,4253,3882.1,668.97,1.7,1.473,1.576,-0.632,3.968,0.188,0.147,0.12,1.7,1.2,1,1.094,1.336,0,13.66
2015,4,7,14,7414.4,4415.4,4162.7,3918.8,668.42,1.7,1.474,1.603,-0.607,3.859,0.188,0.139,0.09,1.7,1.1,1,1.094,1.617,0.01,13.69
2015,4,7,15,7442.1,4543,4209.6,3854.6,588.44,1.7,1.472,1.653,-0.584,5.45,0.166,0.139,0.112,1.7,1.1,1,1.501,1.617,2.298,13.65
2015,4,7,16,7527.3,4341.2,4189.3,3845.4,636.39,1.8,1.422,1.576,-0.657,4.465,0.157,0.139,0.12,1.8,1.1,1,1.783,1.617,0,13.71
2015,4,7,17,7219.6,4333.1,4163.1,3784.2,591.51,1.7,1.421,1.627,-0.534,4.243,0.169,0.127,0.12,1.7,1.2,1,1.442,2.517,0,13.81
2015,4,7,18,7469.7,4341.2,4152.8,3755.1,615.81,1.7,1.422,1.576,-0.681,2.043,0.146,0.127,0.102,1.7,1.2,1,2.267,2.517,0,13.86
2015,4,7,19,7804.5,4251.7,4047.4,3694.7,681.65,1.7,1.5,1.758,-0.509,1.371,0.157,0.116,0.108,1.7,1.1,1,1.784,4.676,0,13.15
2015,4,7,20,7580.4,4478.2,4252.5,3826.2,551.48,1.7,1.418,1.546,-0.685,1.238,0.157,0.122,0.093,1.7,1.1,1,1.784,3.118,0,13.07
2015,4,7,21,7525.1,4379.1,4318.9,3846.2,587.3,1.7,1.497,1.703,-0.609,-0.29,0.184,0.122,0.095,1.7,1.1,1,1.158,3.118,0,13.04
2015,4,7,22,7552.7,4459.8,4217.3,3883.3,628.24,1.7,1.371,1.628,-0.558,-0.68,0.165,0.122,0.114,1.7,1.1,1,1.533,3.118,0,13.01
2015,4,7,23,7497.4,4587.8,4244.8,3899.9,649.15,1.7,1.47,1.65,-0.611,-1.602,0.172,0.122,0.12,1.7,1.1,1,1.378,3.118,0,12.98
2015,4,8,0,7637.1,4506.4,4281.9,3919.2,640.17,1.7,1.474,1.68,-0.583,-1.695,0.157,0.122,0.097,1.7,1.1,1,1.784,3.118,0,12.96
2015,4,8,1,7609.4,4523.6,4235.4,3928,670.71,1.7,1.37,1.575,-0.535,-2.36,0.157,0.141,0.111,1.7,1.1,1,1.784,1.54,2.729,12.93
2015,4,8,2,7804.5,4551.6,4301.7,3990.4,666.55,1.7,1.42,1.73,-0.584,-1.529,0.182,0.141,0.119,1.7,1.1,1,1.183,1.54,0,12.9
2015,4,8,3,7497.4,4615.9,4417.5,3978.6,578.74,1.7,1.445,1.6,-0.732,-0.266,0.181,0.14,0.105,1.7,1.2,1,1.203,1.596,0,12.87
2015,4,8,4,7750.1,4486.9,4264.6,3919.8,662.53,1.8,1.368,1.703,-0.463,-0.659,0.177,0.14,0.112,1.8,1.2,1,1.272,1.596,0,12.84
2015,4,8,5,7804.5,4632.2,4306.8,3890.9,646.56,1.7,1.368,1.548,-0.585,-0.438,0.19,0.121,0.096,1.7,1.1,1,1.062,3.446,0,12.82
2015,4,8,6,7442.1,4359.7,4237.1,3910.5,694.33,1.7,1.392,1.676,-0.538,0.504,0.163,0.121,0.114,1.7,1.1,1,1.589,3.446,0,12.79
2015,4,8,7,7750.1,4514,4255.2,3813,637.39,1.8,1.369,1.704,-0.413,-0.56,0.186,0.121,0.106,1.8,1.1,1,1.122,3.446,0,13.21
2015,4,8,8,7497.4,4477.4,4226.3,3864,695.73,1.7,1.37,1.601,-0.584,4.077,0.172,0.142,0.096,1.7,1.1,1,1.378,1.505,0,13.74
2015,4,8,9,7497.4,4523.9,4218.1,3800.9,639.82,1.7,1.469,1.675,-0.587,5.161,0.172,0.132,0.111,1.7,1.1,1,1.378,2.046,0,13.67
2015,4,8,10,7720.1,4422.6,4163,3630.3,658.5,1.7,1.34,1.623,-0.514,5.389,0.172,0.152,0.091,1.7,1.1,1,1.378,1.19,0,14.81
2015,4,8,11,7472,4313.2,4115.3,3621.1,641.64,1.8,1.365,1.52,-0.588,5.531,0.185,0.132,0.118,1.8,1.1,1,1.139,2.046,0,13.66
2015,4,8,12,7667,4488.2,4108.5,3566.4,611.24,1.8,1.445,1.599,-0.659,6.55,0.185,0.136,0.108,1.8,1.1,1,1.139,1.794,0,13.69
2015,4,8,13,7637.1,4323.1,4118.3,3511.9,562.4,1.7,1.394,1.703,-0.634,7.477,0.166,0.124,0.118,1.7,1.1,1,1.501,2.91,0,13.67
2015,4,8,14,7555,4350.6,3980.3,3466.7,582.04,1.8,1.414,1.62,-0.615,5.989,0.19,0.124,0.103,1.8,1.1,1,1.061,2.91,NaN,13.81
2015,4,8,15,7611.7,4267.1,4000.1,3514.9,604.63,1.8,1.368,1.677,-0.438,5.164,0.161,0.136,0.114,1.8,1.1,1,1.636,1.819,0,13.68
2015,4,8,16,7580.4,4304.9,4053.7,3548,559.23,1.7,1.439,1.645,-0.64,4.846,0.168,0.129,0.09,1.7,1.4,1,1.471,2.255,0,13.65
2015,4,8,17,7496,4288.1,4062.8,3683.3,598.35,1.7,1.489,1.618,-0.641,3.847,0.188,0.129,0.117,1.7,1.4,1,1.094,2.255,0,13.89
2015,4,8,18,7610.3,4383.7,4071.3,3729.1,581.93,1.8,1.284,1.644,-0.543,2.216,0.156,0.124,0.117,1.8,1.1,1,1.451,2.91,0,13.66
2015,4,8,19,7555,4378.1,4043,3808.6,652.47,1.8,1.438,1.566,-0.69,0.75,0.156,0.129,0.115,1.8,1.1,1,1.451,2.297,0,13.14
2015,4,8,20,7860.8,4303.2,4116.9,3835.9,680.62,1.8,1.335,1.618,-0.666,-0.47,0.151,0.131,0.095,1.8,1.5,1,2.015,2.108,0,13.07
2015,4,8,21,7275.7,4350.6,4299.8,3944.2,592.84,1.8,1.412,1.695,-0.617,-0.885,0.174,0.131,0.114,1.8,1.5,1,1.327,2.108,0,13.03
2015,4,8,22,7415.3,4504,4282.1,3890,591.54,1.8,1.335,1.695,-0.641,-1.152,0.174,0.131,0.108,1.8,1.1,1,1.327,2.147,0,13
2015,4,8,23,7691.1,4550.1,4279.9,3967.5,547.61,1.7,1.409,1.563,-0.839,-1.419,0.169,0.131,0.12,1.7,1.1,1,1.442,2.147,0,12.97
2015,4,9,0,7523.7,4494.9,4379,4123.1,604.45,1.7,1.361,1.489,-0.788,-1.99,0.193,0.133,0.111,1.7,1.1,1,1.027,1.954,0,12.95
2015,4,9,1,7721,4611.7,4272.6,3918.1,617.66,1.8,1.283,1.695,-0.568,-2.767,0.152,0.133,0.111,1.8,1.1,1,1.96,1.954,0,12.92
2015,4,9,2,7638,4651.6,4372.6,3976.9,549.36,1.8,1.463,1.669,-0.836,-2.859,0.174,0.128,0.119,1.8,1.1,1,1.327,2.425,0,12.89
2015,4,9,3,7842.2,4706,4364.4,3940.6,571.7,2.2,1.463,1.747,-0.836,-3.507,0.173,0.151,0.115,2.2,1.1,1,1.349,1.224,0,12.86
2015,4,9,4,7837.7,4577.3,4364,4016.4,607.13,2,1.412,1.721,-0.641,-3.184,0.164,0.142,0.117,2,1.1,1,1.564,1.523,0,12.83
2015,4,9,5,7693.3,4696.5,4400.2,4016.4,572.69,1.8,1.385,1.694,-0.642,-3.301,0.191,0.141,0.092,1.8,1.1,1.1,1.056,1.54,0,12.82
2015,4,9,6,7608.1,4540.6,4307.9,4004.6,683.67,1.7,1.411,1.617,-0.789,-3.116,0.188,0.141,0.121,1.7,1.1,1,1.099,1.54,0,12.79
2015,4,9,7,7470.6,4624.9,4372.1,4076.5,632.21,1.8,1.489,1.643,-0.836,-1.561,0.182,0.155,0.111,1.8,1.2,1,1.183,1.119,0,13.54
2015,4,9,8,7440.7,4606.7,4380.7,4030.7,626.54,1.7,1.463,1.591,-0.837,0.749,0.184,0.133,0.107,1.7,1.1,1,1.152,1.954,0,13.73
2015,4,9,9,7442.9,4561,4354.9,4040.6,689.42,1.8,1.489,1.669,-0.812,1.207,0.177,0.133,0.106,1.8,1.1,1,1.272,1.954,7.278,14.35
2015,4,9,10,7750.1,4660.2,4417.4,4011.7,595.5,1.8,1.411,1.591,-0.934,3.25,0.16,0.127,0.112,1.8,1.1,1,1.687,2.518,2.183,13.67
2015,4,9,11,7523.7,4622.1,4490.7,4062.6,592.33,1.7,1.335,1.669,-0.617,6.307,0.143,0.148,0.115,1.7,1.1,1,2.419,1.284,0,13.66
2015,4,9,12,7663.4,4669.3,4307.1,3942.6,664.27,1.7,1.386,1.566,-0.715,6.541,0.143,0.121,0.115,1.7,1.1,1,2.419,3.357,0,13.7
2015,4,9,13,7581.2,4542.3,4317,3795.4,540.79,1.8,1.512,1.589,-0.936,6.627,0.188,0.125,0.117,1.8,1.1,1,1.099,2.786,0,13.67
2015,4,9,14,7635.7,4331.6,4043.8,3581.8,682.37,1.7,1.41,1.616,-0.79,6.628,0.155,0.142,0.112,1.7,1.1,1,1.86,1.505,0,13.67
2015,4,9,15,7442.9,4232.6,3953.6,3534.2,627.64,1.8,1.488,1.643,-0.934,2.716,0.154,0.142,0.094,1.8,1.1,1,1.909,1.505,0,13.77
2015,4,9,16,7374.1,3994,3926.9,3519,623.22,2.5,1.381,1.664,-0.695,1.819,0.18,0.121,0.112,2.5,1.2,1,1.219,3.444,0,13.66
2015,4,9,17,7358.6,4066.6,3871.5,3559.7,622.07,1.8,1.354,1.663,-1.012,1.585,0.178,0.136,0.112,1.8,1.1,1,1.258,1.769,0,13.76
2015,4,9,18,7523.7,4158.5,3918.7,3588,615.99,1.7,1.433,1.743,-0.913,2.107,0.155,0.134,0.107,1.7,1.2,1,1.86,1.897,0,13.66
2015,4,9,19,7664.3,4084.1,3754,3384.6,668.82,1.8,1.352,1.661,-0.746,2.286,0.177,0.147,0.112,1.8,1.2,1,1.272,1.322,0,13.12
2015,4,9,20,7191.4,3994.3,3780.2,3280.5,566.94,1.8,1.402,1.607,-1.113,0.892,0.142,0.138,0.115,1.8,1.1,1,2.53,1.679,0,13.06
2015,4,9,21,7191.4,3978,3708.5,3235.6,544.9,1.8,1.478,1.684,-1.089,-0.135,0.146,0.147,0.121,1.8,1.2,1,2.267,1.336,0,13.03
2015,4,9,22,7441.5,4049,3715.2,3298.9,550.01,1.8,1.353,1.507,-1.038,0.945,0.161,0.147,0.115,1.8,1.2,1,1.636,1.336,0,13
2015,4,9,23,7301.9,3949.3,3670.2,3181.6,529.06,1.8,1.375,1.555,-1.137,2.047,0.166,0.131,0.1,1.8,1.2,1,1.501,2.111,0,12.97
2015,4,10,0,7191.4,3865.7,3534.4,2994.2,547.4,1.8,1.298,1.478,-1.137,2.283,0.156,0.156,0.105,1.8,1.1,1,1.813,1.082,0,12.95
2015,4,10,1,7328.7,3777.8,3382.7,2926.3,618.78,1.7,1.454,1.582,-1.545,0.918,0.173,0.156,0.109,1.7,1.1,1,1.352,1.082,3.359,12.92
2015,4,10,2,7079.5,3532.4,3291.7,2876.6,642.64,1.8,1.35,1.607,-1.306,-2.822,0.165,0.156,0.101,1.8,1.1,1,1.532,1.082,0,12.89
2015,4,10,3,7079.5,3576.8,3284.1,2902.1,676.27,1.8,1.351,1.634,-1.377,-2.891,0.182,0.156,0.112,1.8,1.1,1,1.183,1.082,0,12.86
2015,4,10,4,7133.9,3612.8,3312,2974,647.64,1.7,1.324,1.71,-1.258,-3.493,0.174,0.156,0.117,1.7,1.1,1,1.327,1.082,0,12.83
